what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1420505101359
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1420505106562
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1420505106593
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1420505142171
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1420505144562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505153765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1420505153781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505155984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505158015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1420505158015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505159640
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1420505167781
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1420505169765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505172640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505174015
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1420505174937
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1420505174953
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1420505176875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505178187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505178187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505178281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505180796
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1420505181500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505184218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505184218
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505184328
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505185515
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1420505185578
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1420505186781
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1420505186843
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1420505188031
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1420505188093
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505188890
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505189406
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505190406
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505193296
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505194078
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505194718
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505197671
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1420505199531
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1420505202187
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505203250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505299437
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505307015
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505307812
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505308546
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1420505308953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505319171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505319171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505319281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505335140
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1420505337093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505345203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505345203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505345343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505349421
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1420505352015
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1420505352750
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505354343
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505354625
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505354968
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1420505355890
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.commands.Inspect",1420505362359
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505362468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505366843
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505376828
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420505378078
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.commands.Inspect",1420505383828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505383843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505394093
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.commands.Inspect",1420505417140
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505417156
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1420505419437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505419828
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1420505419843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505420390
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505777468
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1420505779531
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1420505779671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505780656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505780656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420505781062
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1420506042875
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1420506045125
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1420506046078
