what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079861125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079864031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079885703
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079885703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079885828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079905750
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367079914000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079916937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079916937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079917078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079922546
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1367079923281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079933359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079935687
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367079937156
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367079949984
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1367079950968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1367079955468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367079956125
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079957500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079957515
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079957609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367079989078
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367079989187
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1367079991968
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367080007593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367080007609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367080007734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367080010109
