what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367284092593
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367284092625
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367284093156
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367284094562
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367284094593
started,bundle,org.eclipse.mylyn.java.tasks,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.java.tasks",1367284100031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367284100484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284101296
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284128609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284128796
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284128812
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284129265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284129359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284296421
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1367284301906
started,bundle,oracle.eclipse.tools.webservices.ui,2.4.0.201003170852,"oracle.eclipse.tools.webservices.ui",1367284308156
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1367284321390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284324921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284342531
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367284342796
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367284342875
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1367284347656
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367284348078
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367284348140
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367284352015
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367284352765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1367284354953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367284363890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284366890
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284466546
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1367284470078
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367284470312
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1367284470984
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367284471203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367284475796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284482562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284482562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284482671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284513609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367284522250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284523000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284523000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284523093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284571859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284589890
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1367284589921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284593687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367284599828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367284601625
