what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367047866140
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1367047868703
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1367047869328
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1367047869578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367047870546
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1367047874234
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367047874718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1367047877078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1367047883265
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1367047886609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1367047889093
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367047890203
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1367047892171
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1367047895609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1367047895984
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1367047896250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1367047899218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367047900875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367047908406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367047909687
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367047909812
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.BreakpointView",1367047911562
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367047911937
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.Resume",1367047912515
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367047914109
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367047920765
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367047922406
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1367047924593
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367047925093
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1367047932031
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1367047932312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367047933234
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1367047934203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1367047934890
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1367047938609
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1367047941796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367047942781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367047944234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367047944593
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367047945625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367047946140
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.rename",1367047946171
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367047947156
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1367047951187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367047951843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367047954156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367047954156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367047954250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367047995531
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367047997968
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1367048011968
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1367048012296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367048027437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048031921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048031921
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048032078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048034140
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048036343
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048038656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1367048046609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367048048859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048050328
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048050328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048050421
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048068171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1367048071281
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1367048071562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1367048073328
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367048074171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048076734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048076734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048076828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048086515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367048122062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048123390
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048140968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367048143593
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048144312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048144312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048144390
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048171812
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1367048173156
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1367048192390
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048193062
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1367048199265
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.debug",1367048200671
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1367048201562
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1367048210000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048211031
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048211031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048211140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048219734
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1367048219750
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048274687
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1367048276437
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048284171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048306843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048343109
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1367048354828
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048355171
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048355234
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048364968
closed,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048364968
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1367048366109
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048366390
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048366437
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367048371890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048372484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048372500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048372593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048452578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048486765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048486765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048486875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048503765
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367048506234
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367048529296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367048529515
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048559281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048559281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048559406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048577203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367048578906
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048582625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1367048586359
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367048587000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048589046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048589046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048589156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048608687
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1367048610718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1367048611656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1367048614031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048615718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048623515
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1367048625187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1367048629343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1367048631343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048632031
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048632031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048632125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048643046
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1367048645375
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1367048645625
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.debug",1367048648453
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1367048649375
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1367048650015
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048663718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048663718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367048663812
