what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1367163433531
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1367163433609
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.navigate.openResource",1367163433625
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367163436562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367163436562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367163436656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367163472687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367163474828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367163474828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367163474906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1367163565156
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367163567171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1367163596046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1367163596062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1367163597312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1367163599953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1367163623562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1367163623937
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1367163624343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1367163624734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1367163627359
